brand_id,month,trxn_sum,trxn_count,clients_count
8eUptfsG,2024-04-01,1106636.75,2477,1342
8eUptfsG,2024-05-01,1241072.91,2797,1482
8eUptfsG,2024-06-01,1524314.11,3111,1654
8eUptfsG,2024-07-01,1500178.05,3048,1665
8eUptfsG,2024-08-01,1196215.03,2673,1471
8eUptfsG,2024-09-01,1148474.44,2617,1391
8eUptfsG,2024-10-01,805771.22,1802,1052
HLqNZPI,2023-10-01,2218.0,1,1
HLqNZPI,2023-11-01,77900.0,1,1
HLqNZPI,2023-12-01,204998.0,4,4
HLqNZPI,2024-01-01,256395.0,7,5
HLqNZPI,2024-02-01,1467.0,3,2
HLqNZPI,2024-03-01,209484.0,5,5
HLqNZPI,2024-04-01,437838.0,7,6
HLqNZPI,2024-05-01,126341.0,1,1
HLqNZPI,2024-06-01,188638.0,2,2
HLqNZPI,2024-07-01,91990.0,1,1
HLqNZPI,2024-08-01,62421.0,9,4
HLqNZPI,2024-09-01,106632.0,6,5
HLqNZPI,2024-10-01,130130.0,2,2
4W84el,2023-10-01,1254860.0,119,113
4W84el,2023-11-01,4570052.0,453,419
4W84el,2023-12-01,4932624.0,562,521
4W84el,2024-01-01,2717344.0,280,263
4W84el,2024-02-01,2524964.0,251,233
4W84el,2024-03-01,3759691.0,403,363
4W84el,2024-04-01,2819596.0,277,254
4W84el,2024-05-01,2056908.0,220,209
4W84el,2024-06-01,2495461.0,247,222
4W84el,2024-07-01,3924583.0,398,354
4W84el,2024-08-01,3915145.0,414,374
4W84el,2024-09-01,3472302.0,343,322
4W84el,2024-10-01,3239912.0,329,314
KbNZk69a,2023-10-01,1836020.0,104,98
KbNZk69a,2023-11-01,6468600.0,394,364
KbNZk69a,2023-12-01,6571110.0,500,437
KbNZk69a,2024-01-01,4589745.0,375,348
KbNZk69a,2024-02-01,5073095.0,446,397
KbNZk69a,2024-03-01,6124084.0,451,416
KbNZk69a,2024-04-01,5297470.0,353,329
KbNZk69a,2024-05-01,5635693.0,395,368
KbNZk69a,2024-06-01,6095790.0,446,412
KbNZk69a,2024-07-01,5781385.0,526,459
KbNZk69a,2024-08-01,5465600.0,457,416
KbNZk69a,2024-09-01,5269720.0,359,329
KbNZk69a,2024-10-01,4179791.0,237,223
Rm7GZ,2023-10-01,1041724.55,384,209
Rm7GZ,2023-11-01,2128462.97,1105,412
Rm7GZ,2023-12-01,2605808.33,1125,400
Rm7GZ,2024-01-01,2582351.02,1164,429
Rm7GZ,2024-02-01,2702912.34,1075,416
Rm7GZ,2024-03-01,3829367.87,1210,451
Rm7GZ,2024-04-01,3249849.88,1130,490
Rm7GZ,2024-05-01,3640270.81,1411,526
Rm7GZ,2024-06-01,3286269.9,1457,562
Rm7GZ,2024-07-01,2807155.72,1667,578
Rm7GZ,2024-08-01,1544257.53,1524,523
Rm7GZ,2024-09-01,986194.99,1481,542
Rm7GZ,2024-10-01,941450.11,880,386
VTa41pxNi,2023-10-01,40210.0,5,5
VTa41pxNi,2023-11-01,339541.0,50,36
VTa41pxNi,2023-12-01,813913.0,111,70
VTa41pxNi,2024-01-01,464190.0,63,45
VTa41pxNi,2024-02-01,290342.0,49,33
VTa41pxNi,2024-03-01,375930.0,55,38
VTa41pxNi,2024-04-01,370920.0,42,28
VTa41pxNi,2024-05-01,467935.0,62,46
VTa41pxNi,2024-06-01,433308.5,56,42
VTa41pxNi,2024-07-01,608280.0,73,47
VTa41pxNi,2024-08-01,447510.0,54,42
VTa41pxNi,2024-09-01,208680.0,27,24
VTa41pxNi,2024-10-01,295020.0,34,28
XLMvHUlca,2023-11-01,37990.0,1,1
CoWnAh,2023-10-01,348204.5,357,295
CoWnAh,2023-11-01,1356293.25,1200,757
CoWnAh,2023-12-01,2747522.28,1488,1068
CoWnAh,2024-01-01,4661831.35,2179,1749
CoWnAh,2024-02-01,12792034.71,5320,4278
CoWnAh,2024-03-01,14878767.95,5892,4740
CoWnAh,2024-04-01,14259285.69,6013,4712
CoWnAh,2024-05-01,13274201.69,5302,4346
CoWnAh,2024-06-01,14594170.47,5551,4564
CoWnAh,2024-07-01,13548391.32,5454,4474
CoWnAh,2024-08-01,14404163.31,5676,4596
CoWnAh,2024-09-01,13551260.55,5347,4289
CoWnAh,2024-10-01,10416049.88,3882,3274
ujlc7R8,2023-10-01,29898922.17737,43983,36480
ujlc7R8,2023-11-01,103880181.54921,152206,103832
ujlc7R8,2023-12-01,128560740.67629,179624,118760
ujlc7R8,2024-01-01,115189989.50498,159877,108712
ujlc7R8,2024-02-01,115358501.96103,159038,108355
ujlc7R8,2024-03-01,121736584.4963,169618,115859
ujlc7R8,2024-04-01,119215830.54161,166945,115916
ujlc7R8,2024-05-01,118056585.78081,169631,118407
ujlc7R8,2024-06-01,106674097.80962,153484,110455
ujlc7R8,2024-07-01,108256983.73456,154988,111850
ujlc7R8,2024-08-01,112095334.22698,160683,114622
ujlc7R8,2024-09-01,124206605.97077,173378,119893
ujlc7R8,2024-10-01,90420255.54098,121462,88460
6aMXpmKTG,2023-10-01,18301.56,6,4
6aMXpmKTG,2023-11-01,41886.55,9,5
6aMXpmKTG,2023-12-01,91772.56,19,10
6aMXpmKTG,2024-01-01,48970.99,7,6
6aMXpmKTG,2024-02-01,35689.07,6,5
6aMXpmKTG,2024-03-01,9703.75,2,2
6aMXpmKTG,2024-10-01,13051.0,14,8
oP5XUh,2023-10-01,14022565.8,2134,2012
oP5XUh,2023-11-01,39576446.1758,6153,5713
oP5XUh,2023-12-01,32883254.8796,5646,5237
oP5XUh,2024-01-01,21038182.22,3958,3705
oP5XUh,2024-02-01,19077760.89735,3791,3498
oP5XUh,2024-03-01,29192437.25,5338,4896
oP5XUh,2024-04-01,28055680.67,5469,4982
oP5XUh,2024-05-01,29615342.11615,5799,5293
oP5XUh,2024-06-01,33074333.05,6981,6389
oP5XUh,2024-07-01,24240727.12,5801,5256
oP5XUh,2024-08-01,26730469.94,5944,5345
oP5XUh,2024-09-01,25500281.1192,4787,4371
oP5XUh,2024-10-01,28424164.98972,4427,4083
sd2YxW8q9,2023-10-01,630706.0,559,326
sd2YxW8q9,2023-11-01,1878738.635,1616,1082
sd2YxW8q9,2023-12-01,2083593.2,1730,1112
sd2YxW8q9,2024-01-01,1500365.0,1345,887
sd2YxW8q9,2024-02-01,1790545.6,1527,880
sd2YxW8q9,2024-03-01,2692451.65,2228,1409
sd2YxW8q9,2024-04-01,3929177.4,1982,1298
sd2YxW8q9,2024-05-01,3686791.0,1887,1173
sd2YxW8q9,2024-06-01,4964687.44,3190,2024
sd2YxW8q9,2024-07-01,4745315.02,2132,1339
sd2YxW8q9,2024-08-01,4062022.1,2788,1891
sd2YxW8q9,2024-09-01,2735556.5,2103,1285
sd2YxW8q9,2024-10-01,2712245.6,1015,670
jvTROVuw,2023-10-01,976735.0,78,78
jvTROVuw,2023-11-01,9845478.0,936,877
jvTROVuw,2023-12-01,12756878.0,1263,1185
jvTROVuw,2024-01-01,7289663.0,683,640
jvTROVuw,2024-02-01,6547717.0,574,555
jvTROVuw,2024-03-01,6939684.0,671,632
jvTROVuw,2024-04-01,3151074.3,311,290
jvTROVuw,2024-05-01,3523912.0,332,286
jvTROVuw,2024-06-01,3348048.0,318,306
jvTROVuw,2024-07-01,3412979.0,351,321
jvTROVuw,2024-08-01,8366097.0,739,674
jvTROVuw,2024-09-01,11002915.0,909,845
jvTROVuw,2024-10-01,8102796.0,768,699
i3bC4h56z,2023-10-01,111124.0,3,3
i3bC4h56z,2023-11-01,510847.0,25,24
i3bC4h56z,2023-12-01,575980.0,29,28
i3bC4h56z,2024-01-01,282173.0,15,14
i3bC4h56z,2024-02-01,350598.0,20,19
i3bC4h56z,2024-03-01,351401.0,17,16
i3bC4h56z,2024-04-01,144742.0,6,6
i3bC4h56z,2024-05-01,83240.0,5,5
i3bC4h56z,2024-06-01,140400.0,8,7
i3bC4h56z,2024-07-01,215504.0,13,12
i3bC4h56z,2024-08-01,104727.0,8,8
i3bC4h56z,2024-09-01,213418.0,10,9
i3bC4h56z,2024-10-01,126092.0,5,5
f0ZVoIyS,2023-12-01,6375.0,1,1
f0ZVoIyS,2024-01-01,7500.0,1,1
f0ZVoIyS,2024-05-01,9500.0,1,1
TEGs457,2023-10-01,423687.0,1307,409
TEGs457,2023-11-01,1191826.0,3761,622
TEGs457,2023-12-01,1006021.5,3031,583
TEGs457,2024-01-01,903269.5,2719,508
TEGs457,2024-02-01,1147130.5,3525,557
TEGs457,2024-03-01,281606.5,825,317
TEGs457,2024-05-01,500000.0,1,1
usnMh,2023-10-01,96050.0,6,6
usnMh,2023-11-01,184682.0,10,9
usnMh,2023-12-01,382650.0,23,23
usnMh,2024-01-01,538701.0,31,30
usnMh,2024-02-01,52051.0,4,4
usnMh,2024-03-01,40449.5,5,5
usnMh,2024-04-01,18870.0,3,3
usnMh,2024-05-01,177672.0,12,11
usnMh,2024-06-01,248770.0,14,14
usnMh,2024-07-01,289552.0,34,29
usnMh,2024-08-01,417973.0,26,24
usnMh,2024-09-01,514803.0,50,47
usnMh,2024-10-01,760530.0,43,42
tS5oh,2023-10-01,91052906.0,2760,2487
tS5oh,2023-11-01,320682424.0,9511,8061
tS5oh,2023-12-01,287053695.34,9401,7985
tS5oh,2024-01-01,419007798.62,12948,10691
tS5oh,2024-02-01,405848731.0,12784,10501
tS5oh,2024-03-01,362214040.0,9730,8281
tS5oh,2024-04-01,440435444.4,12301,10358
tS5oh,2024-05-01,357963826.0,10874,9027
tS5oh,2024-06-01,472320961.0,12407,10168
tS5oh,2024-07-01,556436521.0,13782,11121
tS5oh,2024-08-01,491920698.0,12398,10050
tS5oh,2024-09-01,603058144.0,14902,12040
tS5oh,2024-10-01,432986351.0,10691,8878
voBV2YdD,2023-11-01,71800.0,2,2
voBV2YdD,2024-03-01,19800.0,1,1
voBV2YdD,2024-06-01,50600.0,2,2
voBV2YdD,2024-08-01,5000.0,1,1
voBV2YdD,2024-09-01,32900.0,1,1
j8p81rW,2023-10-01,238406.0,61,54
j8p81rW,2023-11-01,975286.25,238,187
j8p81rW,2023-12-01,898659.5,283,206
j8p81rW,2024-01-01,963738.25,272,217
j8p81rW,2024-02-01,1157080.5,288,208
j8p81rW,2024-03-01,1675425.85,333,265
j8p81rW,2024-04-01,1553660.15,331,257
j8p81rW,2024-05-01,1658407.0,346,283
j8p81rW,2024-06-01,1238935.0,337,270
j8p81rW,2024-07-01,1467033.0,359,299
j8p81rW,2024-08-01,2450199.0,422,357
j8p81rW,2024-09-01,1439504.0,333,258
j8p81rW,2024-10-01,1091686.4,192,152
0mTVMVsP,2023-10-01,401314.7,12,6
0mTVMVsP,2023-11-01,1514219.54,70,63
0mTVMVsP,2023-12-01,638174.0,26,22
0mTVMVsP,2024-01-01,853275.3,35,30
0mTVMVsP,2024-02-01,977868.6,45,42
0mTVMVsP,2024-03-01,570784.5,31,26
0mTVMVsP,2024-04-01,202880.0,4,3
0mTVMVsP,2024-05-01,146370.0,3,3
0mTVMVsP,2024-06-01,211836.0,9,9
0mTVMVsP,2024-07-01,193101.0,9,8
0mTVMVsP,2024-08-01,825710.0,12,12
0mTVMVsP,2024-09-01,357609.5,9,9
0mTVMVsP,2024-10-01,160425.0,5,5
cvbzp,2023-10-01,461264.0,43,40
cvbzp,2023-11-01,2719251.0,234,222
cvbzp,2023-12-01,4876860.0,405,376
cvbzp,2024-01-01,2589064.0,256,237
cvbzp,2024-02-01,2315898.0,216,202
cvbzp,2024-03-01,3104873.0,256,242
cvbzp,2024-04-01,2585736.0,215,200
cvbzp,2024-05-01,2027153.0,180,167
cvbzp,2024-06-01,3359901.0,284,266
cvbzp,2024-07-01,3594687.0,310,279
cvbzp,2024-08-01,4043909.0,326,307
cvbzp,2024-09-01,3000324.0,293,272
cvbzp,2024-10-01,2382222.5,193,186
KBxiCW,2023-10-01,89981.0,39,36
KBxiCW,2023-11-01,517855.9,178,152
KBxiCW,2023-12-01,496684.0,162,141
KBxiCW,2024-01-01,369819.0,110,105
KBxiCW,2024-02-01,601172.0,175,170
KBxiCW,2024-03-01,987530.0,253,224
KBxiCW,2024-04-01,485959.0,155,144
KBxiCW,2024-05-01,575670.0,165,153
KBxiCW,2024-06-01,628401.0,198,186
KBxiCW,2024-07-01,566789.0,173,162
KBxiCW,2024-08-01,662291.0,192,179
KBxiCW,2024-09-01,588751.0,160,150
KBxiCW,2024-10-01,477323.0,139,119
erSCh,2023-11-01,7189.5,1,1
erSCh,2024-01-01,5412.76,1,1
geuaec7o,2023-10-01,2235385.81,1964,1475
geuaec7o,2023-11-01,6511098.68,6150,3794
geuaec7o,2023-12-01,6558235.94,6575,4061
geuaec7o,2024-01-01,5710464.06,5679,3419
geuaec7o,2024-02-01,7005651.35,5715,3583
geuaec7o,2024-03-01,7636536.8,6655,4089
geuaec7o,2024-04-01,8933889.01,7580,4569
geuaec7o,2024-05-01,9509999.25,8206,5038
geuaec7o,2024-06-01,9514544.31,8504,5162
geuaec7o,2024-07-01,10307014.8,8432,5041
geuaec7o,2024-08-01,9822786.51,7426,4597
geuaec7o,2024-09-01,6150971.49,5119,3037
geuaec7o,2024-10-01,3945036.67,3016,1956
BloBOBTaj,2023-10-01,350978.0,24,22
BloBOBTaj,2023-11-01,766163.8,59,52
BloBOBTaj,2023-12-01,1410534.7,76,71
BloBOBTaj,2024-01-01,1242036.2,50,50
BloBOBTaj,2024-02-01,864136.2,48,45
BloBOBTaj,2024-03-01,807565.0,40,36
BloBOBTaj,2024-04-01,944080.6,40,37
BloBOBTaj,2024-05-01,1015281.0,47,41
BloBOBTaj,2024-06-01,945189.32,58,53
BloBOBTaj,2024-07-01,1140492.5,51,47
BloBOBTaj,2024-08-01,1127236.0,63,59
BloBOBTaj,2024-09-01,758572.0,45,41
BloBOBTaj,2024-10-01,844995.6,39,36
IS77kM9j,2023-10-01,727524.0,1670,1541
IS77kM9j,2023-11-01,2413264.0,5315,4761
IS77kM9j,2023-12-01,2496225.0,4930,4398
IS77kM9j,2024-01-01,2465821.49,4425,3932
IS77kM9j,2024-02-01,2624539.0,4706,4061
IS77kM9j,2024-03-01,3583572.5,6927,5944
IS77kM9j,2024-04-01,3603984.45,7675,6738
IS77kM9j,2024-05-01,11256100.35,27732,23714
IS77kM9j,2024-06-01,15729468.7,38186,32042
IS77kM9j,2024-07-01,16020542.52,40245,32129
IS77kM9j,2024-08-01,16177640.82,42797,32695
IS77kM9j,2024-09-01,8962844.59,24660,18367
IS77kM9j,2024-10-01,2236037.21,6239,4212
YvI1K,2023-10-01,2141548.0,67,59
YvI1K,2023-11-01,10660218.0,394,318
YvI1K,2023-12-01,9823934.0,388,337
YvI1K,2024-01-01,8416161.0,337,292
YvI1K,2024-02-01,6196838.0,220,187
YvI1K,2024-03-01,5000318.0,177,156
YvI1K,2024-04-01,4606750.0,148,131
YvI1K,2024-05-01,5679895.0,195,167
YvI1K,2024-06-01,7375214.0,324,271
YvI1K,2024-07-01,6850607.0,353,289
YvI1K,2024-08-01,7315781.0,314,266
YvI1K,2024-09-01,6965209.0,208,178
YvI1K,2024-10-01,7176324.0,218,186
tU15ajNc,2023-10-01,3654230.0,165,161
tU15ajNc,2023-11-01,12668830.0,628,585
tU15ajNc,2023-12-01,15781300.5,895,816
tU15ajNc,2024-01-01,13696111.71,846,765
tU15ajNc,2024-02-01,12510454.0,807,718
tU15ajNc,2024-03-01,14139785.0,854,798
tU15ajNc,2024-04-01,13583061.0,813,752
tU15ajNc,2024-05-01,14649873.0,925,830
tU15ajNc,2024-06-01,17129239.0,1066,965
tU15ajNc,2024-07-01,18050799.0,1189,1069
tU15ajNc,2024-08-01,21291680.0,1514,1318
tU15ajNc,2024-09-01,16088120.0,1036,929
tU15ajNc,2024-10-01,10611057.0,560,521
hl2xd0q,2023-10-01,871395.75,88,67
hl2xd0q,2023-11-01,3976051.1853,406,262
hl2xd0q,2023-12-01,4761506.81,297,233
hl2xd0q,2024-01-01,5376062.4854,453,357
hl2xd0q,2024-02-01,5604972.9,418,294
hl2xd0q,2024-03-01,6409841.57,435,312
hl2xd0q,2024-04-01,5381301.59576,423,293
hl2xd0q,2024-05-01,7120383.335,479,344
hl2xd0q,2024-06-01,7876063.76,532,323
hl2xd0q,2024-07-01,8847017.01,613,350
hl2xd0q,2024-08-01,8437340.75,628,371
hl2xd0q,2024-09-01,6486401.05,411,261
hl2xd0q,2024-10-01,7486446.88,351,219
1Ismt,2023-10-01,1143111.5,1088,972
1Ismt,2023-11-01,3373243.6,3889,3155
1Ismt,2023-12-01,3110635.36,4075,3282
1Ismt,2024-01-01,3329114.99,4094,3363
1Ismt,2024-02-01,2464845.35,3717,3011
1Ismt,2024-03-01,2216983.97,3636,2979
1Ismt,2024-04-01,2302725.0,3373,2621
1Ismt,2024-05-01,2757336.4,3782,2977
1Ismt,2024-06-01,2694431.57,2996,2302
1Ismt,2024-07-01,2166206.19,2007,1281
1Ismt,2024-08-01,2224782.71,1839,1209
1Ismt,2024-09-01,488629.54,261,194
1Ismt,2024-10-01,368274.0,80,37
xfv3X,2023-10-01,1038491.0,146,93
xfv3X,2023-11-01,3701923.0,517,239
xfv3X,2023-12-01,2412348.0,345,163
xfv3X,2024-01-01,4045962.8,554,246
xfv3X,2024-02-01,4158143.0,543,255
xfv3X,2024-03-01,4063595.01,469,225
xfv3X,2024-04-01,2562592.0,347,169
xfv3X,2024-05-01,3266216.0,416,222
xfv3X,2024-06-01,5180253.0,552,370
xfv3X,2024-07-01,4149095.0,463,288
xfv3X,2024-08-01,5300124.4,678,442
xfv3X,2024-09-01,11291588.0,1631,1211
xfv3X,2024-10-01,5696125.8,960,697
irR10F3ox,2024-08-01,10799.0,1,1
irR10F3ox,2024-09-01,84300.0,6,6
irR10F3ox,2024-10-01,90294.0,5,5
E37sDYEDt,2024-08-01,27228.0,3,3
E37sDYEDt,2024-09-01,24727.0,5,5
E37sDYEDt,2024-10-01,26199.0,4,4
KvUnvw,2023-10-01,410982.0,22,20
KvUnvw,2023-11-01,1221421.69,80,76
KvUnvw,2023-12-01,1468045.0,77,75
KvUnvw,2024-01-01,1832213.0,94,90
KvUnvw,2024-02-01,1447917.8,66,65
KvUnvw,2024-03-01,725252.62,62,58
KvUnvw,2024-04-01,1654021.0,66,65
KvUnvw,2024-05-01,1133107.0,65,62
KvUnvw,2024-06-01,1468439.0,62,61
KvUnvw,2024-07-01,1817311.0,80,74
KvUnvw,2024-08-01,1867786.0,90,83
KvUnvw,2024-09-01,2004067.91,105,103
KvUnvw,2024-10-01,1281884.0,69,68
iJcJz4RRD,2023-10-01,4175793.0,9799,9172
iJcJz4RRD,2023-11-01,12230659.0,27648,23998
iJcJz4RRD,2023-12-01,11531217.65,24502,20984
iJcJz4RRD,2024-01-01,10689145.56,23082,20040
iJcJz4RRD,2024-02-01,10167312.08,22356,19388
iJcJz4RRD,2024-03-01,9873573.22,21899,18769
iJcJz4RRD,2024-04-01,9388245.53,20999,18130
iJcJz4RRD,2024-05-01,9332906.44,20552,17637
iJcJz4RRD,2024-06-01,8334996.83,19069,16461
iJcJz4RRD,2024-07-01,8035236.0,18403,15797
iJcJz4RRD,2024-08-01,7343607.8,16770,14350
iJcJz4RRD,2024-09-01,6154813.0,14323,12375
iJcJz4RRD,2024-10-01,3760786.67,8582,7690
Rr5HPKqD5,2023-10-01,4448475.48,26029,14582
Rr5HPKqD5,2023-11-01,15608255.71,85551,31820
Rr5HPKqD5,2023-12-01,15636687.38,79560,30861
Rr5HPKqD5,2024-01-01,13368866.43,68719,28180
Rr5HPKqD5,2024-02-01,14043025.72,72933,28894
Rr5HPKqD5,2024-03-01,16734388.83,88410,33980
Rr5HPKqD5,2024-04-01,19530503.14,103336,39066
Rr5HPKqD5,2024-05-01,20541889.8,105390,40797
Rr5HPKqD5,2024-06-01,20530483.61,102218,40732
Rr5HPKqD5,2024-07-01,22424631.18,108220,42726
Rr5HPKqD5,2024-08-01,23369161.5,111682,43670
Rr5HPKqD5,2024-09-01,21004358.51,104981,40701
Rr5HPKqD5,2024-10-01,14980202.37,73425,31536
wDixy,2023-10-01,518160.0,47,41
wDixy,2023-11-01,1493471.0,122,92
wDixy,2023-12-01,728145.0,77,67
wDixy,2024-01-01,1451757.0,135,110
wDixy,2024-02-01,876777.0,104,92
wDixy,2024-03-01,814445.0,107,86
wDixy,2024-04-01,600002.0,102,86
wDixy,2024-05-01,779484.0,90,77
wDixy,2024-06-01,624603.0,83,76
wDixy,2024-07-01,684549.0,93,82
wDixy,2024-08-01,499428.0,85,73
wDixy,2024-09-01,790909.0,99,91
wDixy,2024-10-01,622663.0,75,63
SDWojoC,2023-10-01,15677310.0,10657,8748
SDWojoC,2023-11-01,53015125.0,34597,21979
SDWojoC,2023-12-01,62046313.0,38675,24391
SDWojoC,2024-01-01,57986601.0,35995,23125
SDWojoC,2024-02-01,56048580.0,33978,22259
SDWojoC,2024-03-01,57230216.0,33615,21803
SDWojoC,2024-04-01,49998253.0,31420,20090
SDWojoC,2024-05-01,51133174.0,32079,20607
SDWojoC,2024-06-01,49305709.0,31754,20508
SDWojoC,2024-07-01,46529011.0,29503,19446
SDWojoC,2024-08-01,47808293.0,28700,19031
SDWojoC,2024-09-01,45991956.0,26966,17995
SDWojoC,2024-10-01,36011926.0,21141,15090
5HafH,2023-10-01,313709700.01,113385,98361
5HafH,2023-11-01,1438497571.68563,461892,321508
5HafH,2023-12-01,2273390833.12194,696421,440579
5HafH,2024-01-01,1439538960.53,538625,371659
5HafH,2024-02-01,1571045396.73644,521057,365237
5HafH,2024-03-01,2263234246.44284,760904,491971
5HafH,2024-04-01,1623493523.13978,563280,393401
5HafH,2024-05-01,1708615456.96247,579289,407904
5HafH,2024-06-01,1682320015.95,575725,407800
5HafH,2024-07-01,1945574560.77206,610885,430129
5HafH,2024-08-01,1946476489.3,634912,446401
5HafH,2024-09-01,1940150393.38,607020,428488
5HafH,2024-10-01,1542400689.01,465415,353341
RQmHLJ,2023-10-01,239720.35,256,196
RQmHLJ,2023-11-01,762578.21,763,469
RQmHLJ,2023-12-01,868066.33,814,476
RQmHLJ,2024-01-01,745776.64,812,471
RQmHLJ,2024-02-01,756191.49,821,492
RQmHLJ,2024-03-01,1076770.78,1027,616
RQmHLJ,2024-04-01,1143728.05,1059,725
RQmHLJ,2024-05-01,1275618.87,1313,814
RQmHLJ,2024-06-01,1589888.54145,1490,959
RQmHLJ,2024-07-01,1660527.23925,1662,1063
RQmHLJ,2024-08-01,2076369.18,1999,1191
RQmHLJ,2024-09-01,1379261.04887,1444,904
RQmHLJ,2024-10-01,1096091.74,1086,694
r2kUXb,2023-10-01,16663.0,12,11
r2kUXb,2023-11-01,143542.8,51,50
r2kUXb,2023-12-01,160622.7,63,61
r2kUXb,2024-01-01,50710.5,32,29
r2kUXb,2024-02-01,84521.5,33,32
r2kUXb,2024-03-01,16478.5,16,16
r2kUXb,2024-04-01,59175.0,31,30
r2kUXb,2024-05-01,40868.0,21,21
r2kUXb,2024-06-01,43652.0,25,23
r2kUXb,2024-07-01,92953.0,39,37
r2kUXb,2024-08-01,66148.0,34,33
r2kUXb,2024-09-01,90966.0,28,25
r2kUXb,2024-10-01,52659.0,21,21
jLwwNEY,2023-10-01,4194767.8,1244,1006
jLwwNEY,2023-11-01,16138891.83,4845,3623
jLwwNEY,2023-12-01,17625736.95,5201,3978
jLwwNEY,2024-01-01,18062555.9,4988,3765
jLwwNEY,2024-02-01,20403002.8,5035,3833
jLwwNEY,2024-03-01,26251030.35,6315,4764
jLwwNEY,2024-04-01,24572130.32,6225,4750
jLwwNEY,2024-05-01,21332714.2,5919,4556
jLwwNEY,2024-06-01,22100999.05,5923,4597
jLwwNEY,2024-07-01,23353935.6,6484,4931
jLwwNEY,2024-08-01,24478966.3,6650,4835
jLwwNEY,2024-09-01,21397487.2,6036,4489
jLwwNEY,2024-10-01,13775258.0,3812,2914
d87hoiY8,2023-10-01,534244.18,34,21
d87hoiY8,2023-11-01,1045862.31,75,37
d87hoiY8,2023-12-01,880447.43,70,37
d87hoiY8,2024-01-01,1046536.55,60,34
rfX30t,2023-10-01,3571898.92,7690,6501
rfX30t,2023-11-01,13186088.83375,26801,21751
rfX30t,2023-12-01,11091476.95934,22469,18192
rfX30t,2024-01-01,26633620.14408,49538,40758
rfX30t,2024-02-01,16739149.39056,33193,27623
rfX30t,2024-03-01,19655446.21164,38229,31645
rfX30t,2024-04-01,11365946.22674,22702,18431
rfX30t,2024-05-01,10922046.81,22442,18197
rfX30t,2024-06-01,16598308.71,32240,25789
rfX30t,2024-07-01,19441738.118,36182,28989
rfX30t,2024-08-01,22903542.40286,41366,33466
rfX30t,2024-09-01,11533432.34298,21331,17191
rfX30t,2024-10-01,9968622.79945,18722,15367
Sy1Iy,2023-12-01,38000.0,2,2
Sy1Iy,2024-01-01,351750.0,5,4
Sy1Iy,2024-02-01,146800.0,8,6
Sy1Iy,2024-03-01,481000.0,9,3
Sy1Iy,2024-04-01,10150.0,1,1
KilkeP3h,2023-10-01,1315162.0,386,358
KilkeP3h,2023-11-01,9887807.0,3084,2612
KilkeP3h,2023-12-01,6464642.0,1783,1581
KilkeP3h,2024-01-01,4946541.0,1364,1201
KilkeP3h,2024-02-01,7851719.0,2041,1769
KilkeP3h,2024-03-01,18085162.0,4045,3293
KilkeP3h,2024-04-01,4356418.0,1149,996
KilkeP3h,2024-05-01,4719636.0,1197,1054
KilkeP3h,2024-06-01,7007753.0,1646,1479
KilkeP3h,2024-07-01,6068535.0,1471,1303
KilkeP3h,2024-08-01,5512995.0,1310,1158
KilkeP3h,2024-09-01,4416529.0,1114,998
KilkeP3h,2024-10-01,2776951.0,716,653
L1KphxS,2023-10-01,142691005.42,172498,100767
L1KphxS,2023-11-01,521976797.81,612818,233027
L1KphxS,2023-12-01,956640634.41,769559,299981
L1KphxS,2024-01-01,513175323.72,608980,237137
L1KphxS,2024-02-01,603454965.41,665986,255558
L1KphxS,2024-03-01,653997270.24,770646,285315
L1KphxS,2024-04-01,651782657.49,796498,296546
L1KphxS,2024-05-01,698298185.68,886104,327660
L1KphxS,2024-06-01,706205468.49,908764,339857
L1KphxS,2024-07-01,736420361.72,972512,348674
L1KphxS,2024-08-01,795003129.83,1002850,355515
L1KphxS,2024-09-01,730451974.34,967458,347049
L1KphxS,2024-10-01,538478165.84,658218,270821
tfxdeXg0,2023-10-01,691200.0,11,9
tfxdeXg0,2023-11-01,2638690.0,31,31
tfxdeXg0,2023-12-01,4491200.0,42,38
tfxdeXg0,2024-01-01,2307040.0,33,31
tfxdeXg0,2024-02-01,720800.0,19,19
tfxdeXg0,2024-03-01,2024740.0,38,36
tfxdeXg0,2024-04-01,2155315.0,32,32
tfxdeXg0,2024-05-01,4178380.0,41,39
tfxdeXg0,2024-06-01,2438912.0,40,39
tfxdeXg0,2024-07-01,2757650.0,38,38
tfxdeXg0,2024-08-01,2853740.0,44,41
tfxdeXg0,2024-09-01,1868800.0,40,40
tfxdeXg0,2024-10-01,1740490.0,31,30
I8fKhn,2023-10-01,74892.0,29,28
I8fKhn,2023-11-01,266111.0,117,109
I8fKhn,2023-12-01,386438.0,149,134
I8fKhn,2024-01-01,369156.0,138,131
I8fKhn,2024-02-01,250248.0,103,92
I8fKhn,2024-03-01,390392.0,138,126
I8fKhn,2024-04-01,179739.0,74,67
I8fKhn,2024-05-01,285602.0,90,79
I8fKhn,2024-06-01,175061.25,68,61
I8fKhn,2024-07-01,153720.0,58,52
I8fKhn,2024-08-01,259901.0,103,99
I8fKhn,2024-09-01,193556.0,70,66
I8fKhn,2024-10-01,133714.0,49,46
8xaeh,2023-10-01,193368.76,59,54
8xaeh,2023-11-01,1162417.2,289,248
8xaeh,2023-12-01,3168428.12,1109,965
